,attitude.roll,attitude.pitch,attitude.yaw,userAcceleration.x,userAcceleration.y,userAcceleration.z,act,id,weight,height,age,gender
0,1.528132,-0.733896,0.696372,0.294894,-0.184493,0.377542,0.0,0.0,102.0,188.0,46.0,1.0
1,1.527992,-0.716987,0.677762,0.219405,0.035846,0.114866,0.0,0.0,102.0,188.0,46.0,1.0
2,1.527765,-0.7069989999999999,0.6709510000000001,0.010714,0.134701,-0.16780799999999998,0.0,0.0,102.0,188.0,46.0,1.0
3,1.516768,-0.704678,0.6757350000000001,-0.008389,0.13678800000000002,0.094958,0.0,0.0,102.0,188.0,46.0,1.0
4,1.493941,-0.703918,0.672994,0.199441,0.353996,-0.044299,0.0,0.0,102.0,188.0,46.0,1.0
5,1.476302,-0.700807,0.669443,0.168241,0.145906,0.012455,0.0,0.0,102.0,188.0,46.0,1.0
6,1.455153,-0.694408,0.662593,0.07938200000000001,-0.026344,-0.19559,0.0,0.0,102.0,188.0,46.0,1.0
7,1.441702,-0.69071,0.656459,0.06936,0.07267799999999999,-0.10292,0.0,0.0,102.0,188.0,46.0,1.0
8,1.44344,-0.691905,0.651196,0.072889,0.079921,-0.075323,0.0,0.0,102.0,188.0,46.0,1.0
9,1.443071,-0.6930390000000001,0.6381979999999999,0.098347,-0.017021,-0.19731,0.0,0.0,102.0,188.0,46.0,1.0
10,1.434186,-0.693527,0.616938,-0.0176,-0.119279,-0.154231,0.0,0.0,102.0,188.0,46.0,1.0
11,1.412539,-0.69193,0.59224,-0.090762,-0.104989,-0.196168,0.0,0.0,102.0,188.0,46.0,1.0
12,1.366432,-0.6868350000000001,0.562806,-0.022256,-0.090728,-0.068734,0.0,0.0,102.0,188.0,46.0,1.0
13,1.298239,-0.6767029999999999,0.533675,-0.0050880000000000005,-0.097982,0.12550999999999998,0.0,0.0,102.0,188.0,46.0,1.0
14,1.2227629999999998,-0.660279,0.51297,0.058954,-0.040995,0.16553199999999998,0.0,0.0,102.0,188.0,46.0,1.0
15,1.137867,-0.639672,0.490227,0.083052,0.114295,0.123086,0.0,0.0,102.0,188.0,46.0,1.0
