,attitude.roll,attitude.pitch,attitude.yaw,userAcceleration.x,userAcceleration.y,userAcceleration.z,act,id,weight,height,age,gender
501799,-0.539307,-1.282739,-0.8349030000000001,0.159869,-0.055615,-0.241691,0.0,16.0,76.0,180.0,26.0,1.0
501800,-0.500842,-1.272873,-0.788139,0.163787,-0.106949,-0.233698,0.0,16.0,76.0,180.0,26.0,1.0
501801,-0.469471,-1.261617,-0.746499,0.136195,-0.103493,-0.262091,0.0,16.0,76.0,180.0,26.0,1.0
501802,-0.450277,-1.2506700000000002,-0.717919,0.010018,-0.05788400000000001,-0.27091,0.0,16.0,76.0,180.0,26.0,1.0
501803,-0.441678,-1.243099,-0.698533,-0.035666,-0.058999,-0.284754,0.0,16.0,76.0,180.0,26.0,1.0
501804,-0.440723,-1.2396,-0.6825869999999999,-0.005340999999999999,-0.003576,-0.280835,0.0,16.0,76.0,180.0,26.0,1.0
501805,-0.445987,-1.234256,-0.668334,-0.241837,0.253698,-0.202079,0.0,16.0,76.0,180.0,26.0,1.0
501806,-0.452323,-1.221739,-0.655507,-0.363111,0.715746,-0.262696,0.0,16.0,76.0,180.0,26.0,1.0
501807,-0.463119,-1.209496,-0.6391439999999999,-0.188609,0.161074,0.483399,0.0,16.0,76.0,180.0,26.0,1.0
501808,-0.467761,-1.204034,-0.634829,-0.68301,-0.640311,0.6111810000000001,0.0,16.0,76.0,180.0,26.0,1.0
501809,-0.473721,-1.211781,-0.65633,-0.576499,-0.425532,0.4608680000000001,0.0,16.0,76.0,180.0,26.0,1.0
501810,-0.523018,-1.238659,-0.7263270000000001,-0.082006,0.300746,0.707964,0.0,16.0,76.0,180.0,26.0,1.0
501811,-0.597025,-1.270888,-0.8386049999999999,0.019815,0.343998,0.583298,0.0,16.0,76.0,180.0,26.0,1.0
501812,-0.685232,-1.30138,-0.970666,0.193224,0.366747,0.44635,0.0,16.0,76.0,180.0,26.0,1.0
501813,-0.7774270000000001,-1.323787,-1.100833,0.499295,0.15375,0.126914,0.0,16.0,76.0,180.0,26.0,1.0
501814,-0.851281,-1.336295,-1.2062540000000002,0.449633,0.070552,0.06692999999999999,0.0,16.0,76.0,180.0,26.0,1.0
501815,-0.910606,-1.346319,-1.286066,0.235453,-0.045086,0.098881,0.0,16.0,76.0,180.0,26.0,1.0
501816,-0.993763,-1.357085,-1.374413,0.025295,-0.00702,0.059366,0.0,16.0,76.0,180.0,26.0,1.0
501817,-1.099005,-1.363999,-1.468831,-0.061445000000000013,0.020025,0.011819,0.0,16.0,76.0,180.0,26.0,1.0
501818,-1.20449,-1.364814,-1.554435,-0.047628,0.050909,0.007566,0.0,16.0,76.0,180.0,26.0,1.0
501819,-1.287227,-1.360528,-1.616186,0.108193,-0.015054,0.063402,0.0,16.0,76.0,180.0,26.0,1.0
501820,-1.355069,-1.355983,-1.670019,0.178607,-0.008739,0.030066,0.0,16.0,76.0,180.0,26.0,1.0
501821,-1.421734,-1.353991,-1.724579,0.169511,-0.034756,0.002817,0.0,16.0,76.0,180.0,26.0,1.0
501822,-1.4965389999999998,-1.354014,-1.78401,0.159975,-0.024812,0.029995,0.0,16.0,76.0,180.0,26.0,1.0
501823,-1.575997,-1.35384,-1.846414,0.088531,-0.02479,-0.007208,0.0,16.0,76.0,180.0,26.0,1.0
501824,-1.667064,-1.3529719999999998,-1.920651,0.006807,0.0133,0.011714,0.0,16.0,76.0,180.0,26.0,1.0
501825,-1.75942,-1.351424,-2.0080560000000003,0.025082,-0.031576,-0.033481,0.0,16.0,76.0,180.0,26.0,1.0
501826,-1.831626,-1.348732,-2.090298,0.030496,-0.052517,-0.059421,0.0,16.0,76.0,180.0,26.0,1.0
501827,-1.885616,-1.346036,-2.156064,0.027088,-0.04455,-0.027141,0.0,16.0,76.0,180.0,26.0,1.0
501828,-1.930667,-1.341678,-2.218444,0.056076,-0.055196,-0.034814,0.0,16.0,76.0,180.0,26.0,1.0
501829,-1.974533,-1.335886,-2.28278,0.08106000000000001,-0.063325,-0.094644,0.0,16.0,76.0,180.0,26.0,1.0
501830,-2.024075,-1.328491,-2.347318,0.054561,-0.038872,-0.139711,0.0,16.0,76.0,180.0,26.0,1.0
501831,-2.078654,-1.319239,-2.410612,0.046778,-0.009648,-0.119276,0.0,16.0,76.0,180.0,26.0,1.0
501832,-2.119367,-1.31004,-2.459044,0.055979,0.00672,-0.077829,0.0,16.0,76.0,180.0,26.0,1.0
501833,-2.144698,-1.301184,-2.494671,0.059953999999999986,-0.012336,-0.031554,0.0,16.0,76.0,180.0,26.0,1.0
501834,-2.163869,-1.291443,-2.526183,0.073751,0.015939,-0.038523,0.0,16.0,76.0,180.0,26.0,1.0
