index,attitude.roll,attitude.pitch,attitude.yaw,userAcceleration.x,userAcceleration.y,userAcceleration.z,act,id,weight,height,age,gender
745671,-2.384464,-0.894073,0.379113,0.401684,-0.537533,-0.019353,0.0,23.0,74.0,173.0,18.0,0.0
745672,-2.374238,-0.94916,0.429119,0.278092,-0.639541,-0.022414,0.0,23.0,74.0,173.0,18.0,0.0
745673,-2.362836,-1.02025,0.490475,-0.080996,-0.569387,0.106356,0.0,23.0,74.0,173.0,18.0,0.0
745674,-2.340799,-1.107704,0.5565479999999999,-0.183113,-0.346244,0.226316,0.0,23.0,74.0,173.0,18.0,0.0
745675,-2.341509,-1.19211,0.6025020000000001,-0.308716,0.039049,0.41817,0.0,23.0,74.0,173.0,18.0,0.0
745676,-2.339518,-1.250382,0.643884,-0.234667,1.280418,0.449416,0.0,23.0,74.0,173.0,18.0,0.0
745677,-2.295936,-1.270058,0.7072510000000001,0.247286,0.808004,0.261204,0.0,23.0,74.0,173.0,18.0,0.0
745678,-2.269788,-1.254536,0.771985,0.025326,-0.027233,0.279005,0.0,23.0,74.0,173.0,18.0,0.0
745679,-2.3088610000000003,-1.221971,0.778205,0.376583,-0.757203,-0.5576770000000001,0.0,23.0,74.0,173.0,18.0,0.0
745680,-2.289181,-1.219699,0.776087,0.580451,-0.787003,-1.177718,0.0,23.0,74.0,173.0,18.0,0.0
745681,-2.190039,-1.263794,0.801746,1.153117,-0.217968,-1.575779,0.0,23.0,74.0,173.0,18.0,0.0
745682,-2.355776,-1.306278,0.751266,1.25001,1.961799,1.434242,0.0,23.0,74.0,173.0,18.0,0.0
745683,-2.448825,-1.317688,0.679064,-1.513682,2.765565,2.608366,0.0,23.0,74.0,173.0,18.0,0.0
745684,-2.288794,-1.308475,0.725821,-2.423105,1.828826,-0.956736,0.0,23.0,74.0,173.0,18.0,0.0
745685,-2.37014,-1.280726,0.700244,-0.195903,-0.341677,-1.09169,0.0,23.0,74.0,173.0,18.0,0.0
745686,-2.3366860000000003,-1.299961,0.736583,0.211966,-0.977403,-0.493159,0.0,23.0,74.0,173.0,18.0,0.0
745687,-2.1572400000000003,-1.352955,0.865265,0.479343,-1.030749,-0.281636,0.0,23.0,74.0,173.0,18.0,0.0
745688,-2.052932,-1.395047,0.973311,0.316414,-0.1231,-0.144441,0.0,23.0,74.0,173.0,18.0,0.0
745689,-1.881167,-1.429538,1.191214,-0.360078,0.8875850000000001,-0.045989,0.0,23.0,74.0,173.0,18.0,0.0
745690,-1.628925,-1.433171,1.469313,-0.8778879999999999,-0.294072,0.067881,0.0,23.0,74.0,173.0,18.0,0.0
745691,-1.44297,-1.431168,1.637968,-0.5941069999999999,-0.455996,0.251598,0.0,23.0,74.0,173.0,18.0,0.0
745692,-1.23754,-1.4269120000000002,1.820534,0.071748,-0.250439,0.474213,0.0,23.0,74.0,173.0,18.0,0.0
745693,-1.06234,-1.428399,2.012123,0.530091,0.051976,0.728681,0.0,23.0,74.0,173.0,18.0,0.0
745694,-0.913915,-1.435142,2.172725,0.353296,0.074739,0.793292,0.0,23.0,74.0,173.0,18.0,0.0
745695,-0.802936,-1.444351,2.263201,0.064782,0.169147,0.616571,0.0,23.0,74.0,173.0,18.0,0.0
745696,-0.7236229999999999,-1.454616,2.307689,-0.169587,0.177777,-0.055508,0.0,23.0,74.0,173.0,18.0,0.0
745697,-0.754632,-1.463668,2.282011,-0.641081,-0.081593,-0.042084,0.0,23.0,74.0,173.0,18.0,0.0
745698,-1.104676,-1.473256,1.971779,-1.189919,0.198982,0.7496550000000001,0.0,23.0,74.0,173.0,18.0,0.0
745699,-1.6531,-1.453486,1.456023,-1.2636040000000002,0.540458,0.228049,0.0,23.0,74.0,173.0,18.0,0.0
745700,-2.003555,-1.425059,1.177189,-0.747423,0.532299,-0.441854,0.0,23.0,74.0,173.0,18.0,0.0
745701,-2.225172,-1.386701,1.035496,-0.068502,0.566733,-0.90648,0.0,23.0,74.0,173.0,18.0,0.0
745702,-2.3630880000000003,-1.333821,0.962517,0.260833,0.907922,-0.8537889999999999,0.0,23.0,74.0,173.0,18.0,0.0
745703,-2.4561580000000003,-1.28041,0.935692,0.395021,0.668011,-0.62702,0.0,23.0,74.0,173.0,18.0,0.0
745704,-2.498675,-1.226265,0.945811,-0.094929,0.235478,-0.439634,0.0,23.0,74.0,173.0,18.0,0.0
745705,-2.495133,-1.173963,0.994219,-0.305532,0.13751,-0.360957,0.0,23.0,74.0,173.0,18.0,0.0
745706,-2.488366,-1.129481,1.045767,-0.236246,0.236328,-0.381919,0.0,23.0,74.0,173.0,18.0,0.0
745707,-2.508433,-1.0933620000000002,1.084231,-0.089351,0.165473,-0.353557,0.0,23.0,74.0,173.0,18.0,0.0
745708,-2.546631,-1.0624790000000002,1.113916,0.003257,-0.057311,-0.44896,0.0,23.0,74.0,173.0,18.0,0.0
745709,-2.584038,-1.039075,1.142498,0.153951,-0.256787,-0.548257,0.0,23.0,74.0,173.0,18.0,0.0
745710,-2.617832,-1.022485,1.172855,0.282578,-0.38223,-0.646806,0.0,23.0,74.0,173.0,18.0,0.0
745711,-2.651789,-1.008966,1.203822,0.269243,-0.456435,-0.653831,0.0,23.0,74.0,173.0,18.0,0.0
745712,-2.6863200000000003,-0.999314,1.233218,0.186116,-0.400228,-0.585518,0.0,23.0,74.0,173.0,18.0,0.0
745713,-2.717411,-0.996523,1.258775,0.12851600000000002,-0.331424,-0.583476,0.0,23.0,74.0,173.0,18.0,0.0
745714,-2.744777,-0.999769,1.277392,0.06094400000000001,-0.189094,-0.597924,0.0,23.0,74.0,173.0,18.0,0.0
745715,-2.7709200000000003,-1.008022,1.289477,0.138978,-0.078475,-0.587249,0.0,23.0,74.0,173.0,18.0,0.0
745716,-2.794293,-1.021356,1.299288,0.229634,-0.047534,-0.500858,0.0,23.0,74.0,173.0,18.0,0.0
745717,-2.812546,-1.041639,1.30957,0.321205,-0.097211,-0.379014,0.0,23.0,74.0,173.0,18.0,0.0
745718,-2.825372,-1.069732,1.325772,0.30132800000000004,-0.129498,-0.241973,0.0,23.0,74.0,173.0,18.0,0.0
745719,-2.8328330000000004,-1.104607,1.348092,0.205253,-0.062065,-0.099845,0.0,23.0,74.0,173.0,18.0,0.0
745720,-2.845026,-1.142061,1.367904,0.080794,0.112236,0.170146,0.0,23.0,74.0,173.0,18.0,0.0
745721,-2.895155,-1.167238,1.35931,-0.234494,0.682808,0.753555,0.0,23.0,74.0,173.0,18.0,0.0
745722,-2.978749,-1.166801,1.338095,-0.649725,0.6919529999999999,0.785323,0.0,23.0,74.0,173.0,18.0,0.0
745723,-3.034724,-1.166319,1.353541,-0.877136,0.453174,0.683154,0.0,23.0,74.0,173.0,18.0,0.0
745724,-3.070713,-1.175916,1.389524,-0.252907,-0.176537,0.305691,0.0,23.0,74.0,173.0,18.0,0.0
