index,attitude.roll,attitude.pitch,attitude.yaw,userAcceleration.x,userAcceleration.y,userAcceleration.z,act,id,weight,height,age,gender
258355,-0.678384,-1.421411,-0.311412,1.469968,1.0676709999999998,-0.357377,0.0,8.0,93.0,190.0,32.0,1.0
258356,-0.575516,-1.423473,-0.23399,0.026322,0.183898,0.447267,0.0,8.0,93.0,190.0,32.0,1.0
258357,-0.543335,-1.422046,-0.182984,-0.044059,0.069148,0.19938,0.0,8.0,93.0,190.0,32.0,1.0
258358,-0.574607,-1.422407,-0.192469,-0.116756,-0.054013,-0.037539,0.0,8.0,93.0,190.0,32.0,1.0
258359,-0.613945,-1.422876,-0.222563,-0.174278,-0.123067,0.220179,0.0,8.0,93.0,190.0,32.0,1.0
258360,-0.672918,-1.425642,-0.283097,-0.053233,-0.14497100000000002,0.040708,0.0,8.0,93.0,190.0,32.0,1.0
258361,-0.751931,-1.427139,-0.3643050000000001,0.094232,-0.165663,-0.190986,0.0,8.0,93.0,190.0,32.0,1.0
258362,-0.8234450000000001,-1.426823,-0.440758,0.150633,-0.257979,-0.17591700000000002,0.0,8.0,93.0,190.0,32.0,1.0
258363,-0.8436879999999999,-1.422794,-0.473734,0.133164,-0.325646,-0.065477,0.0,8.0,93.0,190.0,32.0,1.0
258364,-0.8310700000000001,-1.414763,-0.472876,0.153224,-0.330854,-0.039365,0.0,8.0,93.0,190.0,32.0,1.0
258365,-0.813178,-1.408907,-0.466326,0.000596,-0.405488,0.004992,0.0,8.0,93.0,190.0,32.0,1.0
258366,-0.7834939999999999,-1.402045,-0.448028,0.02535,-0.410142,-0.016297,0.0,8.0,93.0,190.0,32.0,1.0
258367,-0.769502,-1.396359,-0.447561,0.065582,-0.310935,-0.011343,0.0,8.0,93.0,190.0,32.0,1.0
258368,-0.772297,-1.393445,-0.468175,0.132141,-0.096787,0.039843,0.0,8.0,93.0,190.0,32.0,1.0
258369,-0.773526,-1.39117,-0.491054,0.361949,0.178245,0.003803,0.0,8.0,93.0,190.0,32.0,1.0
258370,-0.7137220000000001,-1.385952,-0.466563,0.6730430000000001,0.438117,0.049291,0.0,8.0,93.0,190.0,32.0,1.0
258371,-0.566944,-1.37784,-0.346544,0.532803,0.4218020000000001,-0.195539,0.0,8.0,93.0,190.0,32.0,1.0
258372,-0.371507,-1.355878,-0.160721,0.07946,0.819652,-0.5070279999999999,0.0,8.0,93.0,190.0,32.0,1.0
258373,-0.19768,-1.315481,0.03032,-0.125756,1.180854,-0.006956,0.0,8.0,93.0,190.0,32.0,1.0
258374,-0.070479,-1.260326,0.178427,-0.047166,0.8738600000000001,0.227943,0.0,8.0,93.0,190.0,32.0,1.0
258375,0.005503,-1.203446,0.279429,-0.268685,0.222739,0.504899,0.0,8.0,93.0,190.0,32.0,1.0
258376,0.033681,-1.1572559999999998,0.341668,-0.447034,0.072181,0.533212,0.0,8.0,93.0,190.0,32.0,1.0
258377,0.05948,-1.133306,0.38907,-0.454506,-0.16158599999999998,0.29890500000000003,0.0,8.0,93.0,190.0,32.0,1.0
258378,0.093163,-1.130417,0.426488,-0.217299,-0.259204,0.370795,0.0,8.0,93.0,190.0,32.0,1.0
258379,0.12266,-1.136259,0.451011,-0.253184,-0.315756,0.406593,0.0,8.0,93.0,190.0,32.0,1.0
258380,0.14485599999999998,-1.151547,0.462841,-0.285033,-0.525043,0.459661,0.0,8.0,93.0,190.0,32.0,1.0
258381,0.150482,-1.176448,0.458031,-0.248409,-0.64012,0.472068,0.0,8.0,93.0,190.0,32.0,1.0
258382,0.135823,-1.209549,0.435082,-0.207159,-0.656862,0.402487,0.0,8.0,93.0,190.0,32.0,1.0
258383,0.098633,-1.248622,0.3945,-0.12550899999999998,-0.63759,0.287572,0.0,8.0,93.0,190.0,32.0,1.0
258384,0.026502,-1.291497,0.328355,-0.010525,-0.572501,0.148715,0.0,8.0,93.0,190.0,32.0,1.0
258385,-0.099779,-1.334947,0.217086,0.068121,-0.444072,0.037244,0.0,8.0,93.0,190.0,32.0,1.0
258386,-0.298366,-1.369893,0.037424,0.056811,-0.254301,-0.149836,0.0,8.0,93.0,190.0,32.0,1.0
258387,-0.563807,-1.382185,-0.19843,0.059389,0.167301,-0.281677,0.0,8.0,93.0,190.0,32.0,1.0
258388,-0.818473,-1.371955,-0.399312,0.117185,0.319768,-0.276466,0.0,8.0,93.0,190.0,32.0,1.0
258389,-1.011908,-1.360753,-0.5238,0.08745499999999999,0.620275,-0.004929,0.0,8.0,93.0,190.0,32.0,1.0
258390,-1.160203,-1.368159,-0.635833,0.395098,0.4356680000000001,-0.013456,0.0,8.0,93.0,190.0,32.0,1.0
258391,-1.170243,-1.3860059999999998,-0.674391,0.227759,0.251354,0.426405,0.0,8.0,93.0,190.0,32.0,1.0
258392,-1.101325,-1.400416,-0.655749,-0.487369,0.148055,0.554806,0.0,8.0,93.0,190.0,32.0,1.0
258393,-1.121998,-1.405633,-0.688833,-0.962604,0.252424,-0.5154340000000001,0.0,8.0,93.0,190.0,32.0,1.0
258394,-1.1176549999999998,-1.404921,-0.6571859999999999,-0.33113400000000004,0.485421,0.61836,0.0,8.0,93.0,190.0,32.0,1.0
258395,-1.056517,-1.3852719999999998,-0.598889,1.256397,0.692453,-0.24952600000000005,0.0,8.0,93.0,190.0,32.0,1.0
258396,-1.072523,-1.381879,-0.630125,0.869705,0.436005,0.075566,0.0,8.0,93.0,190.0,32.0,1.0
258397,-0.991257,-1.3918469999999998,-0.580441,0.254249,0.267479,0.276591,0.0,8.0,93.0,190.0,32.0,1.0
258398,-0.969453,-1.396585,-0.551493,-0.015918,-0.133332,0.210891,0.0,8.0,93.0,190.0,32.0,1.0
258399,-0.960653,-1.39308,-0.5248,-0.017497,-0.216336,0.011715,0.0,8.0,93.0,190.0,32.0,1.0
258400,-0.974042,-1.3922709999999998,-0.534646,-0.040765,-0.214484,0.026647000000000004,0.0,8.0,93.0,190.0,32.0,1.0
258401,-1.004151,-1.39437,-0.574345,-0.020238,-0.196544,0.103224,0.0,8.0,93.0,190.0,32.0,1.0
258402,-1.040794,-1.393259,-0.6175579999999999,0.031284,-0.182829,-0.019599,0.0,8.0,93.0,190.0,32.0,1.0
258403,-1.0926049999999998,-1.392087,-0.676639,0.164519,-0.18166,-0.178553,0.0,8.0,93.0,190.0,32.0,1.0
258404,-1.126,-1.390811,-0.724383,0.264378,-0.244405,-0.065515,0.0,8.0,93.0,190.0,32.0,1.0
258405,-1.109202,-1.3884530000000002,-0.7266729999999999,0.167926,-0.336586,-0.197551,0.0,8.0,93.0,190.0,32.0,1.0
258406,-1.061877,-1.385145,-0.694749,0.021272,-0.423338,-0.145148,0.0,8.0,93.0,190.0,32.0,1.0
258407,-0.997927,-1.376535,-0.641125,0.133156,-0.4301350000000001,-0.068497,0.0,8.0,93.0,190.0,32.0,1.0
258408,-0.949034,-1.365726,-0.605755,0.250078,-0.35719,0.024136,0.0,8.0,93.0,190.0,32.0,1.0
258409,-0.915372,-1.359272,-0.593276,0.245873,-0.063314,-0.021733,0.0,8.0,93.0,190.0,32.0,1.0
258410,-0.868099,-1.352734,-0.5666260000000001,0.130653,0.546921,0.040547,0.0,8.0,93.0,190.0,32.0,1.0
258411,-0.7754489999999999,-1.338923,-0.485682,0.052279,1.054716,0.010376,0.0,8.0,93.0,190.0,32.0,1.0
258412,-0.6410170000000001,-1.317397,-0.348764,0.205668,0.8849309999999999,-0.070487,0.0,8.0,93.0,190.0,32.0,1.0
258413,-0.472449,-1.286657,-0.17316900000000002,-0.088926,0.900845,-0.103306,0.0,8.0,93.0,190.0,32.0,1.0
258414,-0.308222,-1.250032,-0.011396,-0.18536,0.73492,-0.011585,0.0,8.0,93.0,190.0,32.0,1.0
258415,-0.186673,-1.208266,0.111466,-0.233072,0.557002,0.071664,0.0,8.0,93.0,190.0,32.0,1.0
258416,-0.144726,-1.161626,0.183107,-0.324931,0.116683,0.397696,0.0,8.0,93.0,190.0,32.0,1.0
258417,-0.148925,-1.127459,0.212411,-0.213851,-0.127858,0.249154,0.0,8.0,93.0,190.0,32.0,1.0
258418,-0.146525,-1.117166,0.226365,-0.123549,-0.08714,0.185438,0.0,8.0,93.0,190.0,32.0,1.0
258419,-0.130503,-1.121776,0.235233,-0.057526,-0.10264,0.246855,0.0,8.0,93.0,190.0,32.0,1.0
258420,-0.107597,-1.136196,0.244697,-0.105892,-0.385112,0.469938,0.0,8.0,93.0,190.0,32.0,1.0
258421,-0.092153,-1.156791,0.247815,-0.09198,-0.515004,0.480538,0.0,8.0,93.0,190.0,32.0,1.0
258422,-0.097222,-1.180111,0.235602,-0.024924,-0.752422,0.447683,0.0,8.0,93.0,190.0,32.0,1.0
258423,-0.13281099999999998,-1.207052,0.198903,0.029258,-0.917909,0.363501,0.0,8.0,93.0,190.0,32.0,1.0
258424,-0.208328,-1.238174,0.12855999999999998,0.112789,-0.964705,0.320828,0.0,8.0,93.0,190.0,32.0,1.0
258425,-0.335716,-1.27184,0.013772,0.15974000000000002,-0.803606,0.2476,0.0,8.0,93.0,190.0,32.0,1.0
258426,-0.521569,-1.298684,-0.146543,0.203546,-0.5446409999999999,0.159718,0.0,8.0,93.0,190.0,32.0,1.0
258427,-0.739575,-1.309551,-0.325203,0.173458,-0.178792,-0.049648000000000005,0.0,8.0,93.0,190.0,32.0,1.0
258428,-0.955557,-1.305666,-0.485421,0.12623900000000002,0.410384,-0.386233,0.0,8.0,93.0,190.0,32.0,1.0
258429,-1.142374,-1.29367,-0.595853,0.156952,0.912727,-0.421226,0.0,8.0,93.0,190.0,32.0,1.0
258430,-1.298758,-1.294527,-0.676898,0.229018,0.462313,0.137284,0.0,8.0,93.0,190.0,32.0,1.0
258431,-1.39378,-1.307218,-0.756513,-0.009631,0.6115470000000001,-0.314384,0.0,8.0,93.0,190.0,32.0,1.0
258432,-1.378102,-1.326455,-0.778964,-0.542497,0.144022,0.313644,0.0,8.0,93.0,190.0,32.0,1.0
258433,-1.342417,-1.341864,-0.7883859999999999,-0.8929389999999999,0.377028,-0.335634,0.0,8.0,93.0,190.0,32.0,1.0
258434,-1.407749,-1.349392,-0.8214530000000001,-1.2014200000000002,0.5521050000000001,-0.5882569999999999,0.0,8.0,93.0,190.0,32.0,1.0
258435,-1.262765,-1.333199,-0.6767529999999999,0.895265,0.695818,0.308186,0.0,8.0,93.0,190.0,32.0,1.0
258436,-1.158035,-1.313476,-0.564383,1.2165780000000002,0.453136,0.142714,0.0,8.0,93.0,190.0,32.0,1.0
258437,-1.077448,-1.3139120000000002,-0.48365,0.430073,-0.07276200000000001,0.540373,0.0,8.0,93.0,190.0,32.0,1.0
258438,-1.020651,-1.319072,-0.425525,-0.157791,0.286292,0.206917,0.0,8.0,93.0,190.0,32.0,1.0
258439,-1.035012,-1.321125,-0.429434,-0.056289,0.32837,0.008916,0.0,8.0,93.0,190.0,32.0,1.0
258440,-1.066147,-1.321546,-0.458503,0.030994,-0.101941,0.333831,0.0,8.0,93.0,190.0,32.0,1.0
258441,-1.116272,-1.321906,-0.512177,0.021949,-0.102243,0.146623,0.0,8.0,93.0,190.0,32.0,1.0
258442,-1.189145,-1.319965,-0.585942,-0.008114,-0.14163399999999998,0.049395,0.0,8.0,93.0,190.0,32.0,1.0
258443,-1.273138,-1.31197,-0.667936,0.041184,-0.274583,0.143907,0.0,8.0,93.0,190.0,32.0,1.0
258444,-1.368777,-1.299115,-0.762606,0.060654,-0.274722,0.150445,0.0,8.0,93.0,190.0,32.0,1.0
258445,-1.461203,-1.281673,-0.8548290000000001,0.116256,-0.245588,0.089516,0.0,8.0,93.0,190.0,32.0,1.0
258446,-1.549387,-1.2610940000000002,-0.941226,0.16905499999999998,-0.1792,-0.041709,0.0,8.0,93.0,190.0,32.0,1.0
258447,-1.631895,-1.238221,-1.022169,0.17999600000000002,-0.089629,-0.061041,0.0,8.0,93.0,190.0,32.0,1.0
258448,-1.7027009999999998,-1.212403,-1.0908209999999998,0.196694,0.069108,-0.07607,0.0,8.0,93.0,190.0,32.0,1.0
258449,-1.740618,-1.185612,-1.131412,0.501004,0.337858,-0.221686,0.0,8.0,93.0,190.0,32.0,1.0
258450,-1.7419080000000002,-1.16153,-1.140127,0.747033,0.047843,-0.347039,0.0,8.0,93.0,190.0,32.0,1.0
258451,-1.724695,-1.142952,-1.120577,0.779258,-0.047908,-0.074053,0.0,8.0,93.0,190.0,32.0,1.0
258452,-1.7097509999999998,-1.128556,-1.086819,0.7301810000000001,0.13828900000000002,-0.125147,0.0,8.0,93.0,190.0,32.0,1.0
258453,-1.702634,-1.115202,-1.055691,0.674372,0.380488,-0.109444,0.0,8.0,93.0,190.0,32.0,1.0
258454,-1.682047,-1.105012,-1.015988,0.756564,0.341043,-0.267452,0.0,8.0,93.0,190.0,32.0,1.0
