index,attitude.roll,attitude.pitch,attitude.yaw,userAcceleration.x,userAcceleration.y,userAcceleration.z,act,id,weight,height,age,gender
68112,0.627059,-1.058523,0.278144,0.368047,0.8176220000000001,-0.077808,0.0,2.0,48.0,161.0,28.0,0.0
68113,0.628015,-1.043158,0.27592300000000003,0.325471,0.411316,-0.055757000000000015,0.0,2.0,48.0,161.0,28.0,0.0
68114,0.634446,-1.041952,0.289878,0.142109,-0.089251,-0.066839,0.0,2.0,48.0,161.0,28.0,0.0
68115,0.638048,-1.05255,0.30934,0.080563,-0.158545,-0.055333000000000014,0.0,2.0,48.0,161.0,28.0,0.0
68116,0.645913,-1.068337,0.329102,-0.073994,-0.144986,-0.057924,0.0,2.0,48.0,161.0,28.0,0.0
68117,0.661664,-1.08543,0.350655,-0.137632,-0.122602,0.025411000000000003,0.0,2.0,48.0,161.0,28.0,0.0
68118,0.680398,-1.102012,0.371072,-0.148669,-0.231901,0.115857,0.0,2.0,48.0,161.0,28.0,0.0
68119,0.6995180000000001,-1.120072,0.3897,-0.197263,-0.377473,0.201261,0.0,2.0,48.0,161.0,28.0,0.0
68120,0.7194189999999999,-1.144946,0.407107,-0.166966,-0.649457,0.255119,0.0,2.0,48.0,161.0,28.0,0.0
68121,0.74953,-1.17589,0.4292,-0.137075,-0.6742229999999999,0.167282,0.0,2.0,48.0,161.0,28.0,0.0
68122,0.78998,-1.206009,0.46157,-0.124641,-0.272426,0.051467,0.0,2.0,48.0,161.0,28.0,0.0
68123,0.8365940000000001,-1.2289,0.503069,-0.073903,-0.235639,-0.00459,0.0,2.0,48.0,161.0,28.0,0.0
68124,0.882201,-1.244232,0.5476489999999999,0.027381,-0.215171,-0.041976,0.0,2.0,48.0,161.0,28.0,0.0
68125,0.922659,-1.250875,0.5870310000000001,0.035697,-0.167949,0.003774,0.0,2.0,48.0,161.0,28.0,0.0
68126,0.965049,-1.250273,0.626257,-0.003751,-0.119908,0.017002,0.0,2.0,48.0,161.0,28.0,0.0
68127,1.008296,-1.247247,0.6672100000000001,-0.100896,0.314384,0.011287,0.0,2.0,48.0,161.0,28.0,0.0
68128,1.012752,-1.240185,0.677091,-0.101021,0.642428,0.064318,0.0,2.0,48.0,161.0,28.0,0.0
68129,0.973818,-1.230013,0.64241,-0.038145,0.952969,0.292631,0.0,2.0,48.0,161.0,28.0,0.0
68130,0.934195,-1.224559,0.593734,0.009161,0.0367,0.345274,0.0,2.0,48.0,161.0,28.0,0.0
68131,0.939416,-1.226309,0.584098,0.15263,-0.099986,-0.004584,0.0,2.0,48.0,161.0,28.0,0.0
68132,0.948989,-1.220674,0.586539,0.222218,0.383347,-0.050411,0.0,2.0,48.0,161.0,28.0,0.0
68133,0.92338,-1.209349,0.5647760000000001,0.5596869999999999,0.661904,0.063407,0.0,2.0,48.0,161.0,28.0,0.0
68134,0.9001290000000001,-1.209643,0.551772,0.403392,0.160961,-0.141568,0.0,2.0,48.0,161.0,28.0,0.0
68135,0.894041,-1.2102959999999998,0.551131,0.192565,0.156717,-0.121807,0.0,2.0,48.0,161.0,28.0,0.0
68136,0.906008,-1.207184,0.5638479999999999,0.198866,0.294615,0.031223,0.0,2.0,48.0,161.0,28.0,0.0
68137,0.94161,-1.202382,0.597521,0.147249,0.111443,0.08655,0.0,2.0,48.0,161.0,28.0,0.0
68138,0.986235,-1.202721,0.6414,0.042523000000000005,-0.035332,0.153803,0.0,2.0,48.0,161.0,28.0,0.0
68139,1.0228959999999998,-1.209475,0.6785100000000001,0.024461,-0.111731,0.224177,0.0,2.0,48.0,161.0,28.0,0.0
68140,1.0553,-1.218504,0.709866,-0.037293,-0.162248,0.245213,0.0,2.0,48.0,161.0,28.0,0.0
68141,1.081228,-1.22686,0.7339060000000001,-0.082048,-0.152555,0.205618,0.0,2.0,48.0,161.0,28.0,0.0
68142,1.096604,-1.233016,0.74726,-0.1722,-0.209377,0.085627,0.0,2.0,48.0,161.0,28.0,0.0
68143,1.091167,-1.236613,0.736505,-0.176034,-0.328712,0.003889,0.0,2.0,48.0,161.0,28.0,0.0
68144,1.065225,-1.237592,0.697599,-0.075513,-0.475639,0.074643,0.0,2.0,48.0,161.0,28.0,0.0
68145,1.0281790000000002,-1.236557,0.64369,-0.009695,-0.531254,0.060094000000000015,0.0,2.0,48.0,161.0,28.0,0.0
68146,0.990772,-1.23392,0.591797,0.117633,-0.542959,0.110069,0.0,2.0,48.0,161.0,28.0,0.0
68147,0.957665,-1.229309,0.548135,0.171478,-0.441998,0.08453,0.0,2.0,48.0,161.0,28.0,0.0
68148,0.92391,-1.222433,0.508942,0.172837,-0.41326,0.090758,0.0,2.0,48.0,161.0,28.0,0.0
68149,0.888553,-1.215773,0.473178,0.1777,-0.31602600000000003,0.186033,0.0,2.0,48.0,161.0,28.0,0.0
68150,0.8482879999999999,-1.208704,0.440766,0.034299,-0.02755,0.228223,0.0,2.0,48.0,161.0,28.0,0.0
