Timestamp,Milliseconds,Latitude,Longitude,Altitude
2019-10-27 21:42:51,1,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:52,1001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:53,2002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:54,3001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:55,4001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:56,5002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:57,6001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:58,7001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:42:59,8001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:00,9002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:01,10001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:02,11001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:03,12002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:04,13001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:05,14002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:06,15001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:07,16001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:08,17001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:09,18002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:10,19001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:11,20001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:12,21002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:13,22002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:14,23001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:15,24001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:16,25001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:17,26002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:18,27001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:19,28001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:20,29002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:21,30001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:22,31001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:23,32002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:24,33001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:25,34001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:26,35001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:27,36001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:28,37002,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:29,38001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:30,39001,25.0073612,121.5386043,30.899999618530273
2019-10-27 21:43:31,40002,25.0073612,121.5386043,30.899999618530273
