Timestamp,Milliseconds,Latitude,Longitude,Altitude
2019-10-27 16:06:15,0,24.9596835,121.4772843,224.10000610351562
2019-10-27 16:06:16,1001,24.9596835,121.4772843,224.10000610351562
2019-10-27 16:06:17,2000,24.959691,121.4772803,224.10000610351562
2019-10-27 16:06:18,3000,24.959691,121.4772803,224.10000610351562
2019-10-27 16:06:19,4000,24.959691,121.4772803,224.10000610351562
2019-10-27 16:06:20,5001,24.959691,121.4772803,224.10000610351562
2019-10-27 16:06:21,6000,24.959691,121.4772803,224.10000610351562
2019-10-27 16:06:22,7000,24.9596664,121.4772773,224.10000610351562
2019-10-27 16:06:23,8000,24.9596664,121.4772773,224.10000610351562
2019-10-27 16:06:24,9001,24.9596664,121.4772773,224.10000610351562
2019-10-27 16:06:25,10000,24.9596664,121.4772773,224.10000610351562
2019-10-27 16:06:26,11000,24.9596664,121.4772773,224.10000610351562
2019-10-27 16:06:27,12001,24.9596666,121.4772657,224.10000610351562
2019-10-27 16:06:28,13000,24.9596666,121.4772657,224.10000610351562
2019-10-27 16:06:29,14000,24.9596666,121.4772657,224.10000610351562
2019-10-27 16:06:30,15000,24.9596666,121.4772657,224.10000610351562
2019-10-27 16:06:31,16000,24.9596666,121.4772657,224.10000610351562
2019-10-27 16:06:32,17000,24.959667,121.4772617,224.10000610351562
2019-10-27 16:06:33,18001,24.959667,121.4772617,224.10000610351562
2019-10-27 16:06:34,19000,24.959667,121.4772617,224.10000610351562
2019-10-27 16:06:35,20000,24.959667,121.4772617,224.10000610351562
2019-10-27 16:06:36,21000,24.959667,121.4772617,224.10000610351562
2019-10-27 16:06:37,22001,24.959667,121.4772617,224.10000610351562
2019-10-27 16:06:38,23000,24.9596679,121.4772617,224.10000610351562
2019-10-27 16:06:39,24000,24.9596679,121.4772617,224.10000610351562
2019-10-27 16:06:40,25001,24.9596679,121.4772617,224.10000610351562
2019-10-27 16:06:41,26000,24.9596679,121.4772617,224.10000610351562
2019-10-27 16:06:42,27000,24.9596679,121.4772617,224.10000610351562
2019-10-27 16:06:43,28000,24.9596681,121.4772627,224.10000610351562
2019-10-27 16:06:44,29000,24.9596681,121.4772627,224.10000610351562
2019-10-27 16:06:45,30001,24.9596681,121.4772627,224.10000610351562
2019-10-27 16:06:46,31000,24.9596681,121.4772627,224.10000610351562
2019-10-27 16:06:47,32000,24.9596681,121.4772627,224.10000610351562
2019-10-27 16:06:48,33000,24.9596686,121.477263,224.10000610351562
2019-10-27 16:06:49,34001,24.9596686,121.477263,224.10000610351562
2019-10-27 16:06:50,35000,24.9596686,121.477263,224.10000610351562
2019-10-27 16:06:51,36000,24.9596686,121.477263,224.10000610351562
2019-10-27 16:06:52,37000,24.9596686,121.477263,224.10000610351562
2019-10-27 16:06:53,38000,24.9596709,121.4772662,224.10000610351562
2019-10-27 16:06:54,39001,24.9596709,121.4772662,224.10000610351562
2019-10-27 16:06:55,40000,24.9596709,121.4772662,224.10000610351562
2019-10-27 16:06:56,41000,24.9596709,121.4772662,224.10000610351562
2019-10-27 16:06:57,42000,24.9596709,121.4772662,224.10000610351562
2019-10-27 16:06:58,43000,24.9596692,121.4772641,224.10000610351562
2019-10-27 16:06:59,44001,24.9596692,121.4772641,224.10000610351562
2019-10-27 16:07:00,45000,24.9596692,121.4772641,224.10000610351562
2019-10-27 16:07:01,46000,24.9596692,121.4772641,224.10000610351562
2019-10-27 16:07:02,47000,24.9596692,121.4772641,224.10000610351562
2019-10-27 16:07:03,48001,24.9596753,121.47726,224.10000610351562
2019-10-27 16:07:04,49000,24.9596753,121.47726,224.10000610351562
2019-10-27 16:07:05,50000,24.9596753,121.47726,224.10000610351562
2019-10-27 16:07:06,51001,24.9596753,121.47726,224.10000610351562
2019-10-27 16:07:07,52000,24.9596753,121.47726,224.10000610351562
2019-10-27 16:07:08,53000,24.9596706,121.477262,224.10000610351562
